Gender;Height ( inch );Weight ( libre );Height_old_meter;Weight_old_kg;Height_meter;Weight_kg
Male;72,26741402;211,4644879;1,835592316;95,91867824;1,33;95,45
Female;61,30178808;127,0669423;1,557065417;57,63659551;1,48;115,64
Female;65,23222752;152,9623574;1,656898579;69,38255821;1,39;70,31
Male;70,22508979;196,9491257;1,783717281;89,3346207;1,59;102,46
Male;72,05664499;220,1345171;1,830238783;99,85133733;1,49;91,08
Female;61,51263698;133,9929242;1,562420979;60,77816805;1,66;107,88
Male;70,43475028;189,9065838;1,789042657;86,14017742;1,85;152,55
Male;71,93588658;202,0464252;1,827171519;91,64671686;1,41;94,64
Male;71,31765101;198,752471;1,811468336;90,15260436;1,75;63,75
Male;72,24732475;193,5116952;1,835082049;87,77542845;1,58;95,04
Female;60,03728766;117,6058738;1,524947107;53,34512702;1,46;93,12
Female;66,66262718;151,2246196;1,69323073;68,59433361;1,46;48
Male;66,83885298;170,0777665;1,697706866;77,14597719;1,75;103,75
Female;68,42316905;169,4673592;1,737948494;76,8691011;1,33;63,91
Male;69,21763371;197,3559951;1,758127896;89,51917355;1,85;64,8
Male;69,22708106;185,9160215;1,758367859;84,33008881;1,61;101,01
Male;71,56797976;177,9241736;1,817826686;80,70504758;1,5;115
Female;61,19393202;110,7013405;1,554325873;50,2132834;1,52;115,26
Male;70,36539263;185,2971151;1,787280973;84,04935759;1,54;102,96
Female;62,23359829;122,7596294;1,580733397;55,68283124;1,79;91,59
Female;62,83568066;128,8506717;1,596026289;58,44568155;1,8;109,2
Male;67,83000134;172,776569;1,722882034;78,37013341;1,87;106,86
Female;59,90652786;105,6497737;1,521625808;47,92193124;1,7;74,4
Female;65,2713831;145,2450829;1,657893131;65,88206138;1,56;98,58
Male;68,42215022;178,1714101;1,737922616;80,81719217;1,58;90,72
Male;72,13277787;184,1471888;1,832172558;83,5277598;1,78;94,72
Female;61,47093776;114,6742794;1,561361819;52,01537817;1,43;79,98
Female;64,23394553;151,5407889;1,631542216;68,73774559;1,79;136,74
Male;69,88955858;203,5183265;1,775194788;92,31436006;1,46;89,28
Male;71,7309784;220,0424703;1,821966851;99,8095856;1,9;148,4
Female;57,13730096;99,10849926;1,451287444;44,95485907;1,53;73,13
Female;63,18686489;132,9770674;1,604946368;60,31738316;1,7;114
Male;72,67399365;206,9802182;1,845919439;93,88464772;1,44;62,04
Female;62,01501358;121,2394362;1,575181345;54,9932832;1,9;81,2
Female;62,73718902;141,3430953;1,593524601;64,11214958;1,67;52,65
Female;63,63351404;144,9746967;1,616291257;65,75941627;1,39;76,54
Female;64,83848255;151,922702;1,646897457;68,91097846;1,75;153,75
Male;67,79707321;171,2410167;1,72204566;77,67361861;1,66;85,84
Male;69,51843618;189,6174538;1,765768279;86,00903026;1,44;53,58
Female;60,68038772;119,1956979;1,541281848;54,0662591;1,59;134,07
Female;61,20099469;115,9011288;1,554505265;52,5718677;1,68;119,18
Male;67,69712341;163,9398786;1,719506935;74,36187807;1,76;56,7
Male;68,23194853;176,5833168;1,733091493;80,09684517;1,65;58,65
Male;73,80176657;218,9797258;1,874564871;99,32753281;1,68;69,62
Female;63,67601809;127,3269854;1,617370859;57,75454907;1,44;84,6
Male;63,80717845;167,3629444;1,620702333;75,9145546;1,83;93,1
Male;69,98189155;193,7185875;1,777540045;87,86927322;1,36;95,46
Male;71,36999006;214,2835788;1,812797748;97,19739636;1,67;86,58
Male;73,5416087;214,3432907;1,867956861;97,22448122;1,78;138,24
Male;72,39194027;215,6752656;1,838755283;97,82865487;1,61;84,36
Female;60,38028449;115,0272311;1,533659226;52,17547437;1,52;131,58
Female;61,38346056;125,7544217;1,559139898;57,04124618;1,45;38,95
Female;64,43093283;130,2774786;1,636545694;59,09287028;1,45;103,55
Male;72,54599254;199,1688303;1,842668211;90,34146177;1,76;144,9
Male;74,11230421;240,8517285;1,882452527;109,2485063;1,78;126,72
Female;63,19730185;140,3217852;1,605211467;63,64889111;1,88;89,7
Female;64,62342716;138,0561571;1,64143505;62,62121949;1,47;109,61
Female;66,22232873;144,6863046;1,68204715;65,62860381;1,44;118,44
Female;59,34000726;110,1832221;1,507236184;49,97826885;1,33;85,49
Female;62,12748011;136,7830224;1,578037995;62,04373531;1,51;92,92
Female;63,94708911;138,8654435;1,624256063;62,98830563;1,45;72,2
Male;70,20188967;192,5280568;1,783127998;87,32925758;1,47;45,59
Male;67,71839337;182,3613965;1,720047192;82,71773803;1,61;59,94
Male;72,75521439;206,7109165;1,847982446;93,76249452;1,5;79
Female;63,53353851;130,4291487;1,613751878;59,16166668;1,49;92,07
Female;64,87407911;157,3889908;1,647801609;71,39044535;1,54;81,12
Female;67,07793752;144,8480078;1,703779613;65,70195115;1,86;81,6
Female;64,29800817;121,3394372;1,633169408;55,03864289;1,37;111,36
Male;69,14577478;184,4878335;1,756302679;83,68227363;1,43;52,08
Female;60,34078108;111,0777545;1,532655839;50,38402192;1,78;72,96
Female;62,69468206;126,6927143;1,592444924;57,46684854;1,9;145,6
Female;62,88506302;128,3611532;1,597280601;58,2236397;1,73;49,2
Male;66,38143543;172,7359083;1,68608846;78,35169003;1,82;75,24
Male;71,2382799;205,3857099;1,809452309;93,16139092;1,85;144,45
Male;71,82717479;212,867963;1,82441024;96,55528383;1,86;130,56
Male;70,46668931;187,517442;1,789853908;85,05648093;1,44;118,44
Male;77,1008721;240,4553518;1,958362151;109,0687129;1,69;141,61
Female;62,42517924;117,9299101;1,585599553;53,49210742;1,82;108,24
Female;64,69282138;138,6808136;1,643197663;62,90455891;1,72;62,22
Female;66,01483354;161,1071678;1,676776772;73,07698207;1,52;72,42
Male;72,70460442;203,1921821;1,846696952;92,16642344;1,35;58,65
Male;68,16331517;194,1779795;1,731348205;88,07764992;1,78;103,68
Male;71,72061161;211,0075801;1,821703535;95,71142835;1,48;96,04
Male;62,75287752;149,759706;1,593923089;67,92985998;1,5;123
Female;66,16773322;153,6778364;1,680660424;69,70709403;1,57;74,9
Female;66,25955804;138,8399399;1,682992774;62,97673739;1,39;102,35
Male;67,27329355;185,2850818;1,708741656;84,04389938;1,66;128,76
Male;67,74470694;176,2647355;1,720715556;79,95233912;1,77;71,12
Male;71,50724241;202,5184575;1,816283957;91,86082711;1,73;131,61
Female;65,21579226;150,6466496;1,656481123;68,33217082;1,42;72,68
Female;67,02237071;162,0265524;1,702368216;73,49400791;1,66;53,36
Male;68,64407033;172,5485876;1,743559386;78,26672279;1,76;144,9
Male;71,05214851;191,9802531;1,804724572;87,080778;1,63;138,99
Female;64,41115226;134,7252012;1,636043267;61,11032331;1,66;91,64
Female;60,87058571;115,1322365;1,546112877;52,22310402;1,9;123,2
Female;60,95548665;105,8805806;1,548269361;48,02662349;1,42;95,68
Male;65,52238918;175,5713129;1,664268685;79,63780792;1,66;59,16
Male;66,48723135;176,0090834;1,688775676;79,83637728;1,41;74,62
Male;67,04290303;182,7214524;1,702889737;82,88105664;1,57;117,7
Male;69,93847526;170,1758538;1,776437272;77,19046884;1,77;97,79
Male;70,75080521;196,2966435;1,797070452;89,03865975;1,4;116,1
Female;72,42977095;177,9695321;1,839716182;80,72562185;1,32;91,84
Female;58,37198641;92,03594584;1,482648455;41,7468028;1,58;66,96
Male;66,51516196;180,7605348;1,689485114;81,99159938;1,76;153,72
Female;69,05832923;174,7276545;1,754081562;79,25513091;1,4;52,2
Female;64,72839015;147,5199074;1,64410111;66,91390442;1,45;43,7
Male;72,71349076;207,4596817;1,846922665;94,1021287;1,66;117,16
Female;61,61687097;117,1335869;1,565068523;53,13090129;1,46;95,04
Female;62,89051974;147,5259514;1,597419201;66,91664593;1,85;172,8
Male;68,06892211;166,2635001;1,728950622;75,41585505;1,68;108,56
Male;64,74617432;176,948433;1,644552828;80,26245909;1,63;81,36
Male;69,62454975;171,3966631;1,768463564;77,74421863;1,55;76,65
Female;64,06331722;116,4714427;1,627208257;52,83055773;1,8;152,1
Female;62,87930266;124,9546278;1,597134288;56,67846577;1,67;47,97
Female;65,65215644;165,0830012;1,667564774;74,88038976;1,52;43,86
Male;69,63970875;197,5962131;1,768848602;89,6281346;1,9;64,4
Female;62,21096286;136,3546327;1,580158457;61,84942101;1,42;55,2
Female;65,11387613;148,340477;1,653892454;67,28610853;1,89;155,68
Female;65,67417835;159,8904138;1,66812413;72,52507174;1,72;125,66
Male;67,99189545;179,3905638;1,726994144;81,37019099;1,53;46,35
Female;59,33081907;102,5159728;1,507002804;46,50046307;1,9;127,4
Female;62,13056774;125,2834781;1,578116421;56,82762975;1,59;122,08
Female;69,30042777;185,1879698;1,760230865;83,99985012;1,48;60,76
Female;60,6342463;136,8791272;1,540109856;62,08732771;1,77;106,68
Female;64,71270575;141,3318034;1,643702726;64,10702766;1,73;76,26
Female;67,82834342;173,3604366;1,722839923;78,6349713;1,39;107,69
Female;67,91342439;168,7055516;1,72500098;76,52355098;1,84;129,98
Male;70,12003003;192,5539562;1,781048763;87,34100535;1,83;58,52
Female;66,74436347;168,8668772;1,695306832;76,59672704;1,39;86,33
Male;65,54407625;171,9803313;1,664819537;78,00896607;1,53;94,76
Female;66,33233514;147,725696;1,684841313;67,00724856;1,46;120
Female;66,67436003;132,0042801;1,693528745;59,87613426;1,46;65,28
Female;60,17911246;97,26131279;1,528549456;44,11698938;1,45;56,05
Female;63,80948265;142,4217765;1,620760859;64,60143114;1,33;86,32
Female;63,13505206;121,538248;1,603630322;55,12882196;1,49;51,48
Male;70,13694723;192,7821537;1,78147846;87,44451399;1,63;61,02
Male;74,09119004;215,9945585;1,881916227;97,9734837;1,46;107,52
Female;66,53752819;162,0245078;1,690053216;73,49308049;1,74;120,28
Male;69,74837158;178,5023396;1,771608638;80,96729927;1,43;79,05
Male;70,54924202;197,8793731;1,791950747;89,75657382;1,36;91,16
Male;74,29303653;222,327978;1,887043128;100,8462745;1,44;94,94
Male;68,80593452;174,2397082;1,747670737;79,03380219;1,66;129,92
Male;70,86268806;209,759114;1,799912277;95,14513365;1,37;81,78
Female;62,98801482;142,5439469;1,599895576;64,6568467;1,68;80,24
Male;65,77401201;156,9680739;1,670659905;71,19952065;1,43;101,37
Male;63,57141145;144,815032;1,614713851;65,68699358;1,39;110,36
Male;65,99646426;183,4706797;1,676310192;83,22090043;1,88;151,8
Male;65,25256635;170,5227456;1,657415185;77,34781632;1,76;126
Male;67,19207608;187,1141436;1,706678732;84,87354786;1,63;72,32
Male;70,24286617;192,7961126;1,784168801;87,45084564;1,34;34,44
Male;72,3595;213,2978873;1,8379313;96,75029422;1,4;54
Male;66,75602922;165,9897821;1,695603142;75,29169866;1,83;81,13
Female;61,40597855;125,0061036;1,559711855;56,7018148;1,71;71,39
Female;66,40655275;161,1762183;1,68672644;73,10830285;1,67;145,08
Male;67,29747794;166,8078387;1,70935594;75,66276289;1,37;49,59
Male;75,62403135;241,2023301;1,920850396;109,4075366;1,85;135
Female;63,48964392;133,1424493;1,612636956;60,39239913;1,56;125,08
Female;66,44921828;152,4826103;1,687810144;69,16494859;1,53;74,16
Male;66,57823462;164,1170304;1,691087159;74,44223278;1,6;107,8
Male;69,6062252;194,2007119;1,76799812;88,08796117;1,66;96,28
Female;63,73462319;146,9717235;1,618859429;66,66525239;1,47;58,2
Male;65,92282216;175,4240323;1,674439683;79,57100257;1,5;79
Male;68,97394183;182,3122087;1,751938122;82,69542682;1,54;48,88
Female;63,27983517;118,851399;1,607307813;53,91008775;1,58;119,88
Male;69,25855435;184,6541279;1,75916728;83,7577035;1,73;148,83
Male;64,82807152;146,9545159;1,646633017;66,65744715;1,41;50,96
Female;66,83723037;152,9198208;1,697665651;69,36326394;1,41;70,98
Female;59,03030228;107,7012466;1,499369678;48,8524637;1,85;151,2
Female;62,39620678;108,3993059;1,584863652;49,16909807;1,37;75,69
Female;63,36453642;135,9003519;1,609459225;61,6433627;1,46;71,04
Female;64,52975497;124,970023;1,639055776;56,68544891;1,41;80,08
Male;70,23648981;184,2776278;1,784006841;83,58692593;1,86;152,32
Female;62,68083674;125,8924922;1,592093253;57,1038739;1,45;61,75
Male;66,94630104;174,1665871;1,700436046;79,00063502;1,3;58,4
Male;71,83446614;208,6932356;1,82459544;94,66165934;1,76;122,22
Female;61,07945197;124,8029262;1,55141808;56,60965508;1,44;55,46
Male;65,27156257;156,5798027;1,657897689;71,0234038;1,8;140,4
Male;66,87303445;173,0613404;1,698575075;78,49930355;1,66;77,72
Female;66,62454419;149,8280936;1,692263422;67,96088007;1,82;71,28
Male;66,79579309;186,9938986;1,696613144;84,81900564;1,36;61,92
Male;71,9701402;206,8236053;1,828041561;93,8136093;1,66;139,2
Female;61,43391285;97,05854929;1,560421386;44,0250174;1,86;150,96
Female;62,85937379;134,0516407;1,596628094;60,80480141;1,45;97,85
Male;64,33364811;177,4938023;1,634074662;80,50983445;1,72;75,64
Male;68,24300184;186,4231978;1,733372247;84,56014011;1,53;101,97
Male;68,37997614;188,7755365;1,736851394;85,627143;1,76;88,2
Male;72,4995798;198,9399971;1,841489327;90,23766477;1,73;98,4
Female;66,36590225;137,287607;1,685693917;62,27261103;1,65;113,85
Male;67,72763125;175,209964;1,720281834;79,47390282;1,32;71,34
Male;68,37757989;168,9973239;1,736790529;76,65589667;1,51;47,47
Female;62,51026385;133,7826647;1,587760702;60,68279595;1,49;51,48
Male;69,02650105;180,7027514;1,753273127;81,96538927;1,77;68,58
Male;71,91211901;204,7809105;1,826567823;92,88705852;1,88;91,08
Male;68,08790389;170,1252448;1,729432759;77,16751299;1,41;116,48
Male;69,10198331;194,581051;1,755190376;88,26048008;1,55;69,3
Male;73,36289218;202,2355678;1,863417461;91,7325105;1,74;121,52
Female;62,37258696;135,7223056;1,584263709;61,56260226;1,63;125,43
Female;64,40218001;144,5008924;1,635815372;65,54450225;1,46;87,36
Female;64,9976098;123,8684292;1,650939289;56,18577437;1,32;78,72
Female;61,82747755;122,7661667;1,57041793;55,68579651;1,68;116,82
Female;63,11405431;145,2687963;1,603096979;65,8928176;1,83;139,65
Female;65,05814658;142,308517;1,652476923;64,5500575;1,43;112,53
Male;69,9027564;177,7129666;1,775530013;80,6092457;1,52;126,48
Male;72,35050088;203,042213;1,837702722;92,0983986;1,62;136,64
Male;61,92554729;139,9050703;1,572908901;63,45987241;1,4;110,7
Female;66,69239018;162,7855098;1,693986711;73,83826519;1,33;79,68
Female;67,40891756;170,2709477;1,712186506;77,23360271;1,59;139,52
Male;69,85602232;207,9166862;1,774342967;94,30942246;1,89;173,75
Male;69,94097302;180,4734578;1,776500715;81,86138345;1,64;133,38
Male;71,00674868;195,2304029;1,803571416;88,55502115;1,3;63,2
Male;73,63143058;215,5545587;1,870238337;97,77390315;1,65;52,9
Male;76,43455871;228,8729906;1,941437791;103,8150422;1,3;44,8
Female;62,07120211;122,6337939;1,576608534;55,62575322;1,76;69,3
Female;64,40533155;127,9439472;1,635895421;58,03439824;1,34;85,68
Female;64,62590661;144,9253331;1,641498028;65,73702531;1,47;93,12
Female;64,65584828;143,8267868;1,642258546;65,23873309;1,87;69,87
Female;64,74244457;167,1415983;1,644458092;75,8141537;1,81;85,15
Male;70,06577387;186,9139379;1,779670656;84,78273608;1,38;66
Male;72,44798372;213,2391086;1,840178786;96,72363265;1,64;104,88
Female;58,26096505;104,8726118;1,479828512;47,56941653;1,65;106,95
Male;67,15564855;176,2192786;1,705753473;79,93172022;1,46;65,28
Male;68,00062599;177,6018026;1,7272159;80,55882256;1,82;125,4
Female;68,0268168;161,9056826;1,727881147;73,43918229;1,43;74,4
Female;68,73195145;164,1101887;1,745791567;74,43912943;1,53;83,43
Male;70,75264698;202,7416573;1,797117233;91,96206883;1,36;50,74
Female;60,75421938;110,133724;1,543157172;49,95581689;1,67;69,03
Female;61,19192279;142,3276353;1,554274839;64,55872941;1,88;91,08
Female;62,77712722;121,7680065;1,594539031;55,23303866;1,35;35,7
Female;66,38286997;150,1422991;1,686124897;68,10340129;1,38;70,4
Female;60,67945691;120,952343;1,541258206;54,86305992;1,69;104,72
Female;64,12011177;142,7086679;1,628650839;64,73156289;1,84;95,14
Male;68,00260444;193,9115247;1,727266153;87,95678806;1,61;93,24
Female;57,48139209;87,49657111;1,460027359;39,68777706;1,59;51,23
Female;61,99673602;149,1919647;1,574717095;67,67233685;1,68;121,54
Male;64,91152102;159,1951056;1,648752634;72,20968524;1,81;56,33
Male;66,441377;185,9954706;1,687610976;84,36612632;1,69;59,5
Male;68,18615715;184,0952374;1,731928392;83,50419504;1,81;167,68
Female;72,08871233;192,5308633;1,831053293;87,33053058;1,66;150,8
Female;62,75917679;134,7447573;1,59408309;61,11919381;1,53;132,87
Female;64,46619374;139,5172909;1,637441321;63,28397864;1,87;123,3
Male;68,57813131;181,4874458;1,741884535;82,32132067;1,51;131,3
Male;73,18104362;213,8474529;1,858798508;96,99957298;1,55;107,1
Male;67,51937215;200,8970211;1,714992053;91,12535593;1,69;85,68
Male;70,57332649;213,0598511;1,792562493;96,64232281;1,77;96,52
Male;70,60240884;216,5111478;1,793301185;98,20780466;1,48;85,26
Male;74,38801243;217,1437905;1,889455516;98,49476656;1,72;136,64
Male;65,09963565;180,7937105;1,653530746;82,00664763;1,48;89,18
Male;69,25071385;196,1411445;1,758968132;88,96812659;1,34;83,16
Male;71,36206501;189,1567913;1,812596451;85,80007727;1,85;76,95
Male;71,52691556;212,2544283;1,816783655;96,27698918;1,68;49,56
Female;64,56048838;134,1981533;1,639836405;60,8712584;1,88;111,78
Male;68,00008113;181,146042;1,727202061;82,16646251;1,56;65,72
Female;60,14426061;111,1907078;1,527664219;50,43525667;1,3;96,8
Male;66,80124098;175,0437555;1,696751521;79,39851191;1,83;125,02
Male;70,32349325;186,0655322;1,786216729;84,39790573;1,3;103,2
Female;65,42758691;143,3363309;1,661860708;65,01626604;1,38;89,76
Male;68,60571056;187,2913919;1,742585048;84,95394633;1,55;59,85
Female;62,45381561;132,6973172;1,586326916;60,1904906;1,65;89,7
Male;76,69096273;233,1586924;1,947950453;105,7590039;1,63;115,26
Female;62,95111964;143,2887131;1,598958439;64,99466697;1,81;82,53
Female;64,71062398;137,7418968;1,643649849;62,47867342;1,57;73,83
Male;70,21362908;189,6582738;1,783426179;86,0275459;1,41;87,36
Female;64,68860307;120,0888921;1,643090518;54,47140518;1,5;109
Female;65,42018319;134,6127158;1,661672653;61,05930079;1,66;105,56
Female;66,81368056;168,5979295;1,697067486;76,47473442;1,59;116,63
Female;61,18920841;112,2500766;1,554205894;50,91577828;1,49;68,31
Female;63,96153518;140,7621884;1,624622994;63,84865464;1,86;63,92
Female;65,97948695;150,4852981;1,675878969;68,25898302;1,38;102,96
Male;68,03117231;176,6653529;1,727991777;80,13405612;1,67;119,34
Female;62,99319358;128,292204;1,600027117;58,19236486;1,82;67,32
Female;63,73283061;143,1874295;1,618813897;64,9487255;1,72;140,3
Female;64,70056981;146,402677;1,643394473;66,40713723;1,33;84,66
Female;64,12306527;116,8077383;1,628725858;52,98309885;1,48;127,4
Male;66,31623192;170,5938581;1,684432291;77,3800724;1,58;87,48
Female;66,38728316;144,9555072;1,686236992;65,75071206;1,5;87
Male;68,19853732;176,4568284;1,732242848;80,039471;1,72;73,2
Male;68,26572352;184,988498;1,733949377;83,90937123;1,76;133,56
Female;60,14585614;120,8885216;1,527704746;54,83411102;1,44;109,04
Female;64,31628177;141,4180481;1,633633557;64,1461476;1,32;63,96
Male;75,75344577;226,5033443;1,924137523;102,7401888;1,68;68,44
Male;67,33256617;173,0592135;1,710247181;78,4983388;1,54;124,8
Male;67,41021397;178,8333614;1,712219435;81,11744823;1,67;99,45
Female;61,92651491;131,7359867;1,572933479;59,75443842;1,41;101,01
Male;69,38506253;194,6154579;1,762380588;88,27608679;1,52;90,78
Female;61,65083302;107,7235381;1,565931159;48,86257495;1,43;70,68
Male;70,11469362;216,9465466;1,780913218;98,40529824;1,48;70,56
Female;62,59427026;123,7399853;1,589894465;56,1275132;1,41;59,15
Female;63,4141425;118,7712649;1,61071922;53,87373953;1,46;123,84
Male;68,74245754;188,7570372;1,746058422;85,61875186;1,5;104
Male;72,16981015;199,0395678;1,833113178;90,28282928;1,67;95,94
Female;68,30162208;168,7869387;1,734861201;76,56046755;1,63;134,47
Female;61,26997168;103,7182237;1,556257281;47,0457949;1,71;98,01
Female;62,89483969;129,943212;1,597528928;58,9412495;1,79;51,6
Female;62,93871811;124,2921919;1,59864344;56,3779899;1,4;44,1
Female;66,31789942;159,0336134;1,684474645;72,13643361;1,43;63,24
Female;68,17319743;178,826118;1,731599215;81,11416268;1,52;49,98
Male;68,3844491;178,3074953;1,736965007;80,87891938;1,89;72,28
Male;69,14227294;175,8324466;1,756213733;79,75625618;1,53;41,2
